,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
7779,6,37,1103,85132,3,34.06659,-118.22688,WGS84,Manganese PM10 LC,24 HOUR,,Observed Values,Hi-Vol SA/GMW1200 - ICP/MS,2018,Nanograms/cubic meter (LC),No Events,6,10,N,6,61,0,1,,,Certification not required,0,13.0,5.6921,23.0,2018-11-10 00:00,15.0,2018-05-08 00:00,12.0,2018-09-11 00:00,11.0,2018-01-08 00:00,,,,,23.0,23.0,23.0,23.0,15.0,12.0,6.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7780,6,37,1103,85136,2,34.06659,-118.22688,WGS84,Nickel PM10 LC,24 HOUR,,Observed Values,Hi-Vol SA/GMW1200 - ICP/MS,2018,Nanograms/cubic meter (LC),No Events,55,90,Y,55,61,0,6,,,Certification not required,0,1.709091,0.711616,3.0,2018-02-01 00:00,3.0,2018-03-27 00:00,3.0,2018-06-13 00:00,3.0,2018-07-07 00:00,,,,,3.0,3.0,3.0,3.0,2.0,2.0,1.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7781,6,37,1103,85136,3,34.06659,-118.22688,WGS84,Nickel PM10 LC,24 HOUR,,Observed Values,Hi-Vol SA/GMW1200 - ICP/MS,2018,Nanograms/cubic meter (LC),No Events,6,10,N,6,61,0,1,,,Certification not required,0,1.666667,0.516398,2.0,2018-01-08 00:00,2.0,2018-05-08 00:00,2.0,2018-09-11 00:00,2.0,2018-11-10 00:00,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7782,6,37,1103,86101,9,34.06659,-118.22688,WGS84,PM10-2.5 - Local Conditions,1 HOUR,,Observed Values,Met One BAM-1020 System - Paired Beta Difference,2018,Micrograms/cubic meter (LC),No Events,8685,99,Y,363,365,0,56,,,Certification not required,0,17.958204,10.315072,210.0,2018-01-17 03:00,184.0,2018-07-09 10:00,156.0,2018-08-10 08:00,150.0,2018-07-09 11:00,,,,,48.0,43.0,35.0,30.0,23.0,17.0,6.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7783,6,37,1103,88101,1,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,345,95,Y,345,365,0,20,0.0,0.0,Certified,0,12.917971,7.551457,61.4,2018-01-01 00:00,43.8,2018-12-23 00:00,43.2,2018-12-24 00:00,42.7,2018-10-29 00:00,,,,,42.7,34.1,26.3,22.4,15.8,11.2,5.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7784,6,37,1103,88101,1,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,345,95,Y,345,365,0,20,6.0,6.0,Certified,0,12.917971,7.551457,61.4,2018-01-01 00:00,43.8,2018-12-23 00:00,43.2,2018-12-24 00:00,42.7,2018-10-29 00:00,,,,,42.7,34.1,26.3,22.4,15.8,11.2,5.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7785,6,37,1103,88101,1,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,345,95,Y,345,365,0,20,6.0,6.0,Certified,0,12.917971,7.551457,61.4,2018-01-01 00:00,43.8,2018-12-23 00:00,43.2,2018-12-24 00:00,42.7,2018-10-29 00:00,,,,,42.7,34.1,26.3,22.4,15.8,11.2,5.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7786,6,37,1103,88101,1,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,345,95,Y,345,365,0,20,,,Certified,0,12.917971,7.551457,61.4,2018-01-01 00:00,43.8,2018-12-23 00:00,43.2,2018-12-24 00:00,42.7,2018-10-29 00:00,,,,,42.7,34.1,26.3,22.4,15.8,11.2,5.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7787,6,37,1103,88101,1,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,345,95,Y,345,365,0,20,,,Certified,0,12.917971,7.551457,61.4,2018-01-01 00:00,43.8,2018-12-23 00:00,43.2,2018-12-24 00:00,42.7,2018-10-29 00:00,,,,,42.7,34.1,26.3,22.4,15.8,11.2,5.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7788,6,37,1103,88101,1,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,345,95,Y,345,365,0,20,,,Certified,0,12.917971,7.551457,61.4,2018-01-01 00:00,43.8,2018-12-23 00:00,43.2,2018-12-24 00:00,42.7,2018-10-29 00:00,,,,,42.7,34.1,26.3,22.4,15.8,11.2,5.7,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7789,6,37,1103,88101,2,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,61,97,Y,59,61,0,2,0.0,0.0,Certified,0,12.798361,8.287149,43.0,2018-10-29 00:00,42.4,2018-01-02 00:00,32.1,2018-12-22 00:00,28.3,2018-08-24 00:00,,,,,43.0,42.4,32.1,24.5,15.1,10.7,6.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7790,6,37,1103,88101,2,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,61,97,Y,59,61,0,2,2.0,2.0,Certified,0,12.798361,8.287149,43.0,2018-10-29 00:00,42.4,2018-01-02 00:00,32.1,2018-12-22 00:00,28.3,2018-08-24 00:00,,,,,43.0,42.4,32.1,24.5,15.1,10.7,6.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7791,6,37,1103,88101,2,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,61,97,Y,59,61,0,2,2.0,2.0,Certified,0,12.798361,8.287149,43.0,2018-10-29 00:00,42.4,2018-01-02 00:00,32.1,2018-12-22 00:00,28.3,2018-08-24 00:00,,,,,43.0,42.4,32.1,24.5,15.1,10.7,6.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7792,6,37,1103,88101,2,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,61,97,Y,59,61,0,2,,,Certified,0,12.798361,8.287149,43.0,2018-10-29 00:00,42.4,2018-01-02 00:00,32.1,2018-12-22 00:00,28.3,2018-08-24 00:00,,,,,43.0,42.4,32.1,24.5,15.1,10.7,6.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7793,6,37,1103,88101,2,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,61,97,Y,59,61,0,2,,,Certified,0,12.798361,8.287149,43.0,2018-10-29 00:00,42.4,2018-01-02 00:00,32.1,2018-12-22 00:00,28.3,2018-08-24 00:00,,,,,43.0,42.4,32.1,24.5,15.1,10.7,6.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7794,6,37,1103,88101,2,34.06659,-118.22688,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,61,97,Y,59,61,0,2,,,Certified,0,12.798361,8.287149,43.0,2018-10-29 00:00,42.4,2018-01-02 00:00,32.1,2018-12-22 00:00,28.3,2018-08-24 00:00,,,,,43.0,42.4,32.1,24.5,15.1,10.7,6.2,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-11-03
7795,6,37,1103,88102,5,34.06659,-118.22688,WGS84,Antimony PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,,,Certification not required,0,0.005118,0.014985,0.065,2018-06-04 00:00,0.053,2018-06-01 00:00,0.042,2018-02-07 00:00,0.036,2018-08-09 00:00,,,,,0.053,0.042,0.032,0.025,0.012,0.004,-0.011,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7796,6,37,1103,88102,11,34.06659,-118.22688,WGS84,Antimony PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7797,6,37,1103,88102,12,34.06659,-118.22688,WGS84,Antimony PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7798,6,37,1103,88103,5,34.06659,-118.22688,WGS84,Arsenic PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,,,Certification not required,0,0.000126,0.000696,0.005,2018-08-18 00:00,0.004,2018-07-22 00:00,0.003,2018-03-06 00:00,0.003,2018-05-05 00:00,,,,,0.004,0.003,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7799,6,37,1103,88103,11,34.06659,-118.22688,WGS84,Arsenic PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7800,6,37,1103,88103,12,34.06659,-118.22688,WGS84,Arsenic PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7801,6,37,1103,88104,5,34.06659,-118.22688,WGS84,Aluminum PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,,,Certification not required,0,0.040714,0.041881,0.284,2018-04-14 00:00,0.168,2018-07-04 00:00,0.144,2018-04-11 00:00,0.123,2018-07-31 00:00,,,,,0.168,0.144,0.112,0.084,0.061,0.038,-0.006,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7802,6,37,1103,88104,11,34.06659,-118.22688,WGS84,Aluminum PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.016424,0.035285,0.163,2018-04-14 00:00,0.137,2018-10-23 00:00,0.087,2018-07-07 00:00,0.08,2018-11-16 00:00,,,,,0.163,0.137,0.087,0.061,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7803,6,37,1103,88104,12,34.06659,-118.22688,WGS84,Aluminum PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.018966,0.039854,0.208,2018-04-14 00:00,0.118,2018-11-16 00:00,0.111,2018-07-07 00:00,0.08,2018-12-28 00:00,,,,,0.208,0.118,0.111,0.073,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7804,6,37,1103,88107,5,34.06659,-118.22688,WGS84,Barium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,,,Certification not required,0,0.019655,0.035927,0.229,2018-07-04 00:00,0.099,2018-11-04 00:00,0.086,2018-03-30 00:00,0.085,2018-07-28 00:00,,,,,0.099,0.086,0.079,0.062,0.039,0.017,-0.017,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7805,6,37,1103,88107,11,34.06659,-118.22688,WGS84,Barium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.003458,0.0196,0.135,2018-05-02 00:00,0.069,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,,,,,0.135,0.069,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7806,6,37,1103,88107,12,34.06659,-118.22688,WGS84,Barium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7807,6,37,1103,88109,5,34.06659,-118.22688,WGS84,Bromine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,,,Certification not required,0,0.003538,0.003202,0.012,2018-09-02 00:00,0.012,2018-10-29 00:00,0.011,2018-02-01 00:00,0.011,2018-09-14 00:00,,,,,0.012,0.011,0.01,0.009,0.005,0.003,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7808,6,37,1103,88110,5,34.06659,-118.22688,WGS84,Cadmium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,,,Certification not required,0,0.001345,0.007254,0.035,2018-10-26 00:00,0.019,2018-06-22 00:00,0.017,2018-01-05 00:00,0.017,2018-12-25 00:00,,,,,0.019,0.017,0.015,0.011,0.004,0.0,-0.006,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7809,6,37,1103,88110,11,34.06659,-118.22688,WGS84,Cadmium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7810,6,37,1103,88110,12,34.06659,-118.22688,WGS84,Cadmium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7811,6,37,1103,88111,5,34.06659,-118.22688,WGS84,Calcium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,,,Certification not required,0,0.06863,0.036613,0.196,2018-04-14 00:00,0.168,2018-02-01 00:00,0.165,2018-11-13 00:00,0.16,2018-12-04 00:00,,,,,0.168,0.165,0.141,0.118,0.088,0.06,0.028,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7812,6,37,1103,88111,11,34.06659,-118.22688,WGS84,Calcium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.062746,0.038943,0.21,2018-04-14 00:00,0.18,2018-02-01 00:00,0.143,2018-11-16 00:00,0.117,2018-12-04 00:00,,,,,0.21,0.18,0.143,0.114,0.08,0.052,0.024,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7813,6,37,1103,88111,12,34.06659,-118.22688,WGS84,Calcium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.064881,0.037562,0.219,2018-04-14 00:00,0.163,2018-02-01 00:00,0.133,2018-12-04 00:00,0.131,2018-07-07 00:00,,,,,0.219,0.163,0.133,0.109,0.085,0.056,0.032,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7814,6,37,1103,88112,5,34.06659,-118.22688,WGS84,Chromium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,,,Certification not required,0,0.004824,0.007583,0.051,2018-08-06 00:00,0.034,2018-05-08 00:00,0.032,2018-11-19 00:00,0.023,2018-07-31 00:00,,,,,0.034,0.032,0.021,0.013,0.006,0.003,-0.001,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7815,6,37,1103,88112,11,34.06659,-118.22688,WGS84,Chromium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.000305,0.002343,0.018,2018-01-08 00:00,0.0,2018-01-02 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.018,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7816,6,37,1103,88112,12,34.06659,-118.22688,WGS84,Chromium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.000186,0.001432,0.011,2018-04-08 00:00,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,,,,,0.011,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7817,6,37,1103,88113,5,34.06659,-118.22688,WGS84,Cobalt PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,,,Certification not required,0,-0.000664,0.001152,0.003,2018-02-01 00:00,0.002,2018-01-02 00:00,0.002,2018-03-24 00:00,0.002,2018-03-27 00:00,,,,,0.002,0.002,0.002,0.001,0.0,-0.001,-0.002,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
7818,6,37,1103,88113,11,34.06659,-118.22688,WGS84,Cobalt PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7819,6,37,1103,88113,12,34.06659,-118.22688,WGS84,Cobalt PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,2,,,Certification not required,0,0.0,0.0,0.0,2018-01-02 00:00,0.0,2018-01-08 00:00,0.0,2018-01-14 00:00,0.0,2018-01-20 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021-04-06
7820,6,37,1103,88114,5,34.06659,-118.22688,WGS84,Copper PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,119,98,Y,119,122,0,3,,,Certification not required,0,0.011672,0.009916,0.083,2018-07-04 00:00,0.034,2018-11-19 00:00,0.033,2018-11-13 00:00,0.032,2018-02-01 00:00,,,,,0.034,0.033,0.028,0.023,0.015,0.008,0.004,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020-05-21
