,Unnamed: 0_x,id,lat,lon,name,location_type,pm_2.5,temp_f,temp_c,humidity,pressure,last_seen,model,hidden,flagged,downgraded,age,is_owner,10min_avg,30min_avg,1hour_avg,6hour_avg,1day_avg,1week_avg,fips_id,Unnamed: 0_y,OBJECTID,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
472,10127,101081,34.069327,-117.749442,Pomona Historic Lincoln Park,outside,0.0,101.0,38.333333333333336,3.0,987.11,2022-02-12 21:40:48,PMS5003+PMS5003+BME280,False,False,False,0,False,0.01,0.21,0.95,3.25,3.7,10.91,060374026004,33116,33117,60374026004.0,6,37,402600,4,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,82.1476537,0.0,82.1476537,82.1476537,1260,577.0,529.0,0.662,72,0.13610586,280,0.529300567,177,0.334593573,607,159,230,218,0.261943987,195,5,7,3,157,23,5,7,3,10,23,0,147,0,120,47,28,0.615384615,7.023937678,15.33823479,2.373774432,0.060866011,0.085212416,0.036519607,1.911192748,0.279983651,0.060866011,0.085212416,0.036519607,0.121732022,0.279983651,0.0,1.789460726,0.0,9.39771211,0,0.368620038,0.437558584,0.437558584,0.499536797,0.430427963,0.431013059,0.547188239,0.60677396,0.97138356,0.268041237,0.486284289,3.112820513,0.120896495,23.33423373,0.0,0.694758757,22.63947497,140.2586621,0.0,0.0,7.790849418,70.11764476,85.6993436,419.77,0.0,0.301177752,12.0,93.49019301,0.00952381,248810,242554,226390,128013,0.000100276,0.363512311,0.000111123,0.471717818,0.000122905,0.189652269,9.48e-05,0.127758888,8,6,17,16,13.33333333,2351.498746,332445.705
473,10157,22317,33.752753,-118.196184,Port of Long Beach Maintenance Facility ,outside,5.39,83.0,28.333333333333336,18.0,1018.51,2022-02-12 21:38:39,PMS5003+PMS5003+BME280,False,False,False,2,False,8.09,11.05,14.34,13.27,12.22,16.26,060379800331,48908,48909,60379800331.0,6,37,980033,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,7092.584936,3962.661651,3129.923285,3125.232735,14,14.0,14.0,0.0,0,0.0,14,1.0,0,0.0,88,26,31,31,0.295454545,3197,32,100,1745,862,458,32,100,1745,835,458,0,27,0,266,611,2320,0.083203003,0.004479666,0.004479666,1.022963815,0.010239237,0.031997617,0.558358416,0.275819458,0.146549086,0.010239237,0.031997617,0.558358416,0.267180102,0.146549086,0.0,0.008639357,0.0,1.027443481,0,228.3571429,0.693849369,0.693849369,0.644209931,0.555086171,0.636183051,0.556142388,0.498276072,0.368993941,0.008720025,0.053576865,0.027525805,0.378146272,18.36896069,3.769968213,4.10592957,10.49306291,52.70334925,12.47314916,9.201503481,4.498512813,39.46422604,15.74479485,-99999.0,0.0,0.0,2.67,0.545955873,0.190714286,303034,282381,-99999,-99999,0.000122129,0.442733772,0.000129369,0.54917317,-99999.0,-99999.0,-99999.0,-99999.0,14,10,10,1,7.666666667,29294.09924,28703278.3
474,10384,57517,33.781534,-118.213713,R1180_IPRT,outside,46.18,58.0,14.444444444444445,70.0,1018.26,2022-01-26 08:27:06,PMS5003+PMS5003+BME280,False,False,False,25274,False,45.52,44.29,41.56,27.9,20.02,19.63,060379800331,48908,48909,60379800331.0,6,37,980033,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,7092.584936,3962.661651,3129.923285,3125.232735,14,14.0,14.0,0.0,0,0.0,14,1.0,0,0.0,88,26,31,31,0.295454545,3197,32,100,1745,862,458,32,100,1745,835,458,0,27,0,266,611,2320,0.083203003,0.004479666,0.004479666,1.022963815,0.010239237,0.031997617,0.558358416,0.275819458,0.146549086,0.010239237,0.031997617,0.558358416,0.267180102,0.146549086,0.0,0.008639357,0.0,1.027443481,0,228.3571429,0.693849369,0.693849369,0.644209931,0.555086171,0.636183051,0.556142388,0.498276072,0.368993941,0.008720025,0.053576865,0.027525805,0.378146272,18.36896069,3.769968213,4.10592957,10.49306291,52.70334925,12.47314916,9.201503481,4.498512813,39.46422604,15.74479485,-99999.0,0.0,0.0,2.67,0.545955873,0.190714286,303034,282381,-99999,-99999,0.000122129,0.442733772,0.000129369,0.54917317,-99999.0,-99999.0,-99999.0,-99999.0,14,10,10,1,7.666666667,29294.09924,28703278.3
475,10221,36115,34.036474,-118.475611,Princeton,outside,0.77,101.0,38.333333333333336,3.0,1011.91,2022-02-12 21:41:19,PMS5003+PMS5003+BME280,False,False,False,0,False,0.7,0.84,1.33,4.83,4.99,8.63,060377016022,32674,32675,60377016022.0,6,37,701602,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,58.8817061,0.0,58.8817061,58.8817061,1645,874.0,743.0,0.668,35,0.047106326,316,0.425302826,392,0.527590848,972,232,211,529,0.238683128,1062,112,120,39,533,258,112,120,39,283,258,22,228,0,218,443,401,0.20527307,14.8433199,27.93736984,18.03616217,1.902118797,2.037984426,0.662344938,9.052047492,4.381666516,1.902118797,2.037984426,0.662344938,4.806246604,4.381666516,0.373630478,3.872170409,0.0,32.87948207,0,1.429340511,0.804432331,0.804432331,0.879652182,0.823165294,0.803230249,0.715146656,0.788724896,0.480850142,0.784632434,0.955752212,0.915254237,0.918745834,25.586961,0.0,2.889787504,22.6971735,192.0813908,0.0,32.60775081,21.73850054,141.3002535,54.34625136,316.5,0.0,0.153902382,31.0,336.9467584,0.018844985,343197,254566,277160,172103,0.000138316,0.50141206,0.000116626,0.495078696,0.000150467,0.232183502,0.000127504,0.171761367,19,19,19,17,18.33333333,1980.791898,238294.7963
476,10280,87567,34.030656,-118.505875,Purple Air,outside,1.81,88.0,31.111111111111114,17.0,1012.72,2022-02-12 21:40:23,PMS5003+PMS5003+BME280,False,False,False,1,False,1.58,0.98,0.75,4.02,4.56,7.37,060377013041,46132,46133,60377013041.0,6,37,701304,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,192.2227965,0.0,192.2227965,192.2227965,1727,674.0,597.0,0.529,0,0.0,110,0.184254606,487,0.815745394,630,122,119,389,0.193650794,121,0,21,6,83,11,0,21,6,61,11,0,22,0,35,28,58,0.289256198,3.506347906,8.984366222,0.629477888,0.0,0.109248229,0.03121378,0.431790618,0.057225263,0.0,0.109248229,0.03121378,0.317340092,0.057225263,0.0,0.114450525,0.0,4.135825794,0,0.202680067,0.67046277,0.577505196,0.82397249,0.637734958,0.379122038,0.448803425,0.494336691,0.33149807,0.130952381,0.322237017,5.20661157,0.01489676,22.97833697,0.0,3.932951809,19.04538516,113.2152918,0.0,13.31787929,6.658939644,26.63575857,79.90727572,704.09,0.0,0.0,14.67,48.84332229,0.008494499,256571,195252,152635,81890,0.000103404,0.37485116,8.95e-05,0.379725123,8.29e-05,0.127865958,6.07e-05,0.081727444,7,13,15,14,13.0,3840.560913,777910.8167
477,13980,118579,34.040074,-118.507053,Woodacres-K,outside,0.0,103.0,39.44444444444444,10.0,1008.32,2022-02-12 21:40:58,PMS5003+PMS5003+BME280,False,False,False,0,False,0.0,0.0,0.0,1.39,1.54,4.55,060377013041,46132,46133,60377013041.0,6,37,701304,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,192.2227965,0.0,192.2227965,192.2227965,1727,674.0,597.0,0.529,0,0.0,110,0.184254606,487,0.815745394,630,122,119,389,0.193650794,121,0,21,6,83,11,0,21,6,61,11,0,22,0,35,28,58,0.289256198,3.506347906,8.984366222,0.629477888,0.0,0.109248229,0.03121378,0.431790618,0.057225263,0.0,0.109248229,0.03121378,0.317340092,0.057225263,0.0,0.114450525,0.0,4.135825794,0,0.202680067,0.67046277,0.577505196,0.82397249,0.637734958,0.379122038,0.448803425,0.494336691,0.33149807,0.130952381,0.322237017,5.20661157,0.01489676,22.97833697,0.0,3.932951809,19.04538516,113.2152918,0.0,13.31787929,6.658939644,26.63575857,79.90727572,704.09,0.0,0.0,14.67,48.84332229,0.008494499,256571,195252,152635,81890,0.000103404,0.37485116,8.95e-05,0.379725123,8.29e-05,0.127865958,6.07e-05,0.081727444,7,13,15,14,13.0,3840.560913,777910.8167
478,10298,128319,34.006436,-118.486871,Purple11,outside,5.42,88.0,31.111111111111114,17.0,1017.71,2022-02-12 21:40:29,PMS5003+PMS5003+BME280,False,False,False,0,False,1.37,0.56,0.57,6.06,5.56,8.72,060377020021,38585,38586,60377020021.0,6,37,702002,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,150.3568906,62.3757001,87.9811905,57.23854,1331,917.0,847.0,0.675,270,0.318772137,340,0.401416765,237,0.279811098,789,157,156,476,0.198986058,1155,36,200,12,474,433,36,200,12,372,433,3,99,0,154,337,664,0.133333333,16.02067418,23.25356307,20.17871176,0.62894686,3.494149222,0.209648953,8.281133656,7.564833065,0.62894686,3.494149222,0.209648953,6.499117553,7.564833065,0.052412238,1.729603865,0.0,36.19938594,0,1.363636364,0.74095536,0.74095536,0.728682736,0.681890356,0.764197992,0.66620121,0.739190399,0.481079488,0.92920354,0.811728395,0.683116883,0.72841589,34.94348248,0.0,10.03541016,24.90807233,303.1775297,0.0,101.8399495,72.74282109,145.4856422,65.46853898,77.78,0.0,0.213118892,68.33,497.0516965,0.05133734,337544,255982,232225,141618,0.000136038,0.493153007,0.000117274,0.497832526,0.000126073,0.194540387,0.000104919,0.141336881,18,15,20,20,18.83333333,3425.578002,608487.5553
479,10306,91869,34.199297,-118.169792,PurpleAir Sensor 15,outside,0.0,83.0,28.333333333333336,7.0,979.75,2022-02-12 21:39:36,PMS5003+PMS5003+BME280,False,False,False,1,False,0.02,0.05,0.09,0.57,0.88,5.01,060374604011,38192,38193,60374604011.0,6,37,460401,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,1007.531965,16.1808493,991.3511153,188.75443,903,318.0,296.0,0.596,0,0.0,67,0.226351351,229,0.773648649,491,118,153,220,0.240325866,6335,0,12,1,6307,15,0,12,1,5947,15,332,28,0,247,504,5584,0.03898974,1.684728671,4.783993679,33.5621262,0.0,0.063574667,0.005297889,33.41378531,0.079468334,0.0,0.063574667,0.005297889,31.5065453,0.079468334,1.758899116,0.148340889,0.0,35.24685487,0,21.40202703,0.023070147,0.019871543,0.148122958,0.127630764,0.132326049,0.059686019,0.066370139,0.374035454,0.249516441,0.143861705,0.077505919,0.397526341,10.95374696,0.379227466,1.143028347,9.431491149,24.11190105,1.936750734,3.873501468,1.291167156,26.4689267,2.582334312,1109.11,0.0,0.0,8.33,5.377711204,0.009224806,229004,203793,49997,37662,9.23e-05,0.334575673,9.34e-05,0.396335617,2.71e-05,0.041883672,2.79e-05,0.037587239,2,2,7,13,7.333333333,24268.84049,4077425.788
480,10385,28529,33.777235,-118.243092,R1180_LEEW,outside,2.66,94.0,34.44444444444444,8.0,1018.65,2022-02-12 21:40:03,PMS5003+PMS5003+BME280,False,False,False,1,False,3.95,4.49,7.74,17.34,15.53,17.91,060379800141,48890,48891,60379800141.0,6,37,980014,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,1841.361772,240.492546,1600.869226,1600.869226,10,9.0,5.0,1.0,0,0.0,0,0.0,5,1.0,193,41,81,71,0.212435233,3122,15,9,2491,537,70,15,9,2491,525,70,0,12,0,223,767,2132,0.071428571,0.005621946,0.006246606,1.950190527,0.00936991,0.005621946,1.556029662,0.335442765,0.043726245,0.00936991,0.005621946,1.556029662,0.327946838,0.043726245,0.0,0.007495928,0.0,1.955812473,0,624.4,0.379376723,0.379376723,0.35104819,0.302482135,0.34686548,0.516376068,0.330693616,0.368689797,0.006385696,0.116440422,0.061819347,0.39133917,18.45920732,3.174560786,2.460132386,12.82451415,80.11287738,9.594787476,6.396524984,5.996742173,62.76590141,27.98479681,-99999.0,0.0,0.0,6.33,2.530625197,0.633,208176,192629,-99999,-99999,8.39e-05,0.30414589,8.83e-05,0.374623925,-99999.0,-99999.0,-99999.0,-99999.0,6,4,12,1,6.0,20855.25269,7451894.918
481,10386,57515,33.786252,-118.286028,R1180_WILH,outside,1.07,101.0,38.333333333333336,6.0,1017.05,2022-02-12 21:40:03,PMS5003+PMS5003+BME280,False,False,False,1,False,1.23,1.82,4.9,12.51,9.36,13.03,060379800151,38824,38825,60379800151.0,6,37,980015,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,1336.714384,54.5285454,1282.185839,1008.36686,556,300.0,276.0,0.719,20,0.072463768,177,0.641304348,79,0.286231884,284,60,117,107,0.211267606,773,24,3,528,209,9,24,3,528,129,9,71,9,0,40,71,662,0.051746442,0.297510769,0.551386625,0.766586082,0.023800862,0.002975108,0.523618954,0.207265836,0.008925323,0.023800862,0.002975108,0.523618954,0.127929631,0.008925323,0.070410882,0.008925323,0.0,1.064096851,0,2.800724638,0.494086551,0.494086551,0.519813574,0.486433732,0.648669881,0.644834856,0.580571648,0.526716762,0.836719338,0.537369915,0.367399741,0.531208723,7.154353254,0.837417352,1.602414307,4.714521595,18.97559563,1.99659045,4.492328512,0.998295225,19.46675689,1.99659045,642.4,0.0,0.0,14.33,7.152785286,0.025773381,229789,212302,105635,103198,9.26e-05,0.335722561,9.73e-05,0.412883878,5.73e-05,0.088492943,7.65e-05,0.102993147,15,8,6,14,10.5,10913.943,5409608.835
482,10533,85829,34.182761,-118.195389,Regent Park Drive,outside,0.43,85.0,29.444444444444446,8.0,972.07,2022-02-12 21:40:06,PMS5003+PMS5003+BME280,False,False,False,1,False,0.23,0.25,0.29,1.0,1.33,5.95,060374607002,40037,40038,60374607002.0,6,37,460700,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,309.3313937,0.5483149,308.7830788,308.78308,548,233.0,198.0,0.511,0,0.0,50,0.252525253,148,0.747474747,255,40,61,154,0.156862745,146,0,4,0,137,5,0,4,0,15,5,119,3,0,23,29,94,0.157534247,0.754575024,1.77470864,0.472823835,0.0,0.012954078,0.0,0.44367716,0.016192597,0.0,0.012954078,0.0,0.048577791,0.016192597,0.385383811,0.009715558,0.0,1.227398859,0,0.737373737,0.24923605,0.170130072,0.431452911,0.333934212,0.575555856,0.43218415,0.48114316,0.598584664,0.42074928,0.728179551,1.746575342,0.47398702,14.84104999,0.740796547,1.148030672,12.95222277,22.11934678,2.072652434,4.145304869,0.0,29.01713408,0.0,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,129297,114134,-99999,-99999,5.21e-05,0.188903385,5.23e-05,0.221967238,-99999.0,-99999.0,-99999.0,-99999.0,12,4,7,1,5.333333333,5361.032614,1251845.352
483,10540,126041,34.077907,-118.49017,REH-PurpleAir,inside,0.07,87.0,30.55555555555556,14.0,993.81,2022-02-12 21:39:38,PMS5003+PMS5003+BME280,False,False,False,1,False,0.07,0.05,0.04,0.29,0.56,3.66,060372623011,49729,49730,60372623011.0,6,37,262301,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,3226.409163,0.3358089,3226.073354,2113.92041,2749,984.0,852.0,0.401,17,0.019953052,221,0.259389671,614,0.720657277,954,201,227,526,0.210691824,1255,6,26,7,663,553,6,26,7,56,553,565,42,0,364,447,444,0.290039841,0.465485832,1.300427389,0.593683657,0.002838328,0.012299422,0.003311383,0.313635271,0.261599253,0.002838328,0.012299422,0.003311383,0.026491064,0.261599253,0.267275909,0.019868298,0.0,1.059169489,0,1.473004695,0.517589718,0.517589718,0.569220932,0.532668395,0.653504119,0.591116443,0.656757193,0.454000056,0.626873127,0.863739249,0.760159363,0.78675323,4.529168551,0.798103116,0.60017042,3.130895015,9.129811002,0.396767172,1.190301515,0.396767172,11.30786439,0.396767172,-99999.0,0.0,0.0,5.33,1.057384512,0.001938887,233786,185677,-99999,-99999,9.42e-05,0.341562193,8.51e-05,0.36110371,-99999.0,-99999.0,-99999.0,-99999.0,15,9,5,1,6.0,22764.54343,13057100.81
484,13751,34517,34.129496,-118.486012,Westland School,outside,2.1,96.0,35.55555555555556,6.0,973.03,2022-02-12 21:40:33,PMS5003+PMS5003+BME280,False,False,False,0,False,1.39,1.18,1.17,1.74,2.05,5.54,060372623011,49729,49730,60372623011.0,6,37,262301,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,3226.409163,0.3358089,3226.073354,2113.92041,2749,984.0,852.0,0.401,17,0.019953052,221,0.259389671,614,0.720657277,954,201,227,526,0.210691824,1255,6,26,7,663,553,6,26,7,56,553,565,42,0,364,447,444,0.290039841,0.465485832,1.300427389,0.593683657,0.002838328,0.012299422,0.003311383,0.313635271,0.261599253,0.002838328,0.012299422,0.003311383,0.026491064,0.261599253,0.267275909,0.019868298,0.0,1.059169489,0,1.473004695,0.517589718,0.517589718,0.569220932,0.532668395,0.653504119,0.591116443,0.656757193,0.454000056,0.626873127,0.863739249,0.760159363,0.78675323,4.529168551,0.798103116,0.60017042,3.130895015,9.129811002,0.396767172,1.190301515,0.396767172,11.30786439,0.396767172,-99999.0,0.0,0.0,5.33,1.057384512,0.001938887,233786,185677,-99999,-99999,9.42e-05,0.341562193,8.51e-05,0.36110371,-99999.0,-99999.0,-99999.0,-99999.0,15,9,5,1,6.0,22764.54343,13057100.81
485,10562,119027,34.192626,-118.521399,Reseda_air,outside,0.0,96.0,35.55555555555556,5.0,994.59,2022-02-12 21:40:18,PMS5003+PMS5003+BME280,False,False,False,1,False,0.0,0.02,0.18,1.87,1.44,7.02,060371327001,45817,45818,60371327001.0,6,37,132700,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,47.2492265,0.0,47.2492265,47.2492265,758,262.0,238.0,0.635,0,0.0,63,0.264705882,175,0.735294118,311,87,92,132,0.279742765,31,0,0,15,16,0,0,0,15,0,0,0,16,0,26,5,0,0.838709677,5.54506432,16.04259067,0.656095397,0.0,0.0,0.317465514,0.338629882,0.0,0.0,0.0,0.317465514,0.0,0.0,0.0,0.338629882,0.0,6.201159716,0,0.130252101,0.999249248,0.430353227,0.999249248,0.333083083,0.397915877,0.272456968,0.27243992,0.018738289,0.078580482,0.18128655,10.03225806,0.000119492,27.47626677,0.0,2.525423362,24.95084341,167.1070742,0.0,54.18078114,0.0,94.81636699,67.72597642,305.78,0.0,0.0,3.0,40.63558585,0.003957784,196156,174455,693582,506839,7.91e-05,0.286584626,7.99e-05,0.33927922,0.000376539,0.581030082,0.000375496,0.505832898,7,4,18,18,13.83333333,1908.213185,191214.8126
486,10693,64765,34.275894,-118.318003,Riverwood ranch,outside,0.57,90.0,32.22222222222222,6.0,969.43,2022-02-12 21:39:37,PMS5003+PMS5003+BME280,False,False,False,1,False,0.46,0.45,0.41,0.33,0.45,5.34,060371032001,45716,45717,60371032001.0,6,37,103200,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,1018.53088,0.0,1018.53088,832.21997,2314,711.0,711.0,0.652,27,0.037974684,184,0.258790436,500,0.70323488,855,223,302,330,0.260818713,189,5,5,60,97,22,5,5,60,10,22,64,23,0,46,74,69,0.243386243,0.854341431,2.780514868,0.227103418,0.006008027,0.006008027,0.072096323,0.116555723,0.026435319,0.006008027,0.006008027,0.072096323,0.012016054,0.026435319,0.076902745,0.027636924,0.0,1.081444849,0,0.265822785,0.713993509,0.713993509,0.8146824,0.762367548,0.421526221,0.515481973,0.54456365,0.421881836,0.151018777,0.362068966,4.523809524,0.02948689,8.527978264,0.0,0.914594295,7.613383969,31.84948109,0.0,5.655204093,0.62835601,32.67451254,5.655204093,657.15,0.0,0.0,2.0,1.256712021,0.000864304,195635,188352,440670,312363,7.88e-05,0.285823444,8.63e-05,0.366306037,0.000239235,0.369159704,0.000231417,0.311742943,8,18,8,14,11.66666667,13840.44578,4121940.502
487,10695,103184,33.910165,-118.383952,Rivian El Segundo,outside,6.71,88.0,31.111111111111114,13.0,1015.07,2022-02-12 21:40:50,PMS5003+PMS5003+BME280,False,False,False,0,False,4.24,3.1,6.12,13.2,13.37,16.43,060379800131,42149,42150,60379800131.0,6,37,980013,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,1311.73801,0.0,1311.73801,1279.7491,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,321,54,70,197,0.168224299,51851,2427,8540,22162,15711,3011,2427,8485,22162,14000,3011,238,1473,55,4057,7685,40109,0.078243428,0.0,0.0,40.51653562,1.896465487,6.673183048,17.31745699,12.27662516,2.352804937,1.896465487,6.630205874,17.31745699,10.93964434,2.352804937,0.185973954,1.151006865,0.042977174,40.51653562,0,0.0,0.82683276,0.82683276,0.699588472,0.699588472,0.82683276,0.588842724,0.547479866,0.367879441,0.0,0.012305451,0.006190816,0.370163979,15.30817815,1.692695157,6.852018792,6.763464202,58.08135421,7.806436896,17.56448302,9.270143814,45.37491446,6.830632284,464.03,0.314532508,0.880367204,59.33,28.94724382,0.0,275632,235227,185223,164876,0.000111086,0.40269935,0.000107766,0.457468305,0.000100556,0.155165698,0.00012215,0.164548713,19,15,10,16,14.33333333,10465.18509,5308527.805
488,10735,35017,34.101792,-117.709791,Roberts Environmental Center,outside,0.05,91.0,32.77777777777778,5.0,975.98,2022-02-12 21:41:21,PMS5003+PMS5003+BME280,False,False,False,0,False,0.23,0.53,0.93,2.26,2.83,8.26,060374019012,32407,32408,60374019012.0,6,37,401901,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,153.8234565,0.0,153.8234565,153.3816662,2418,35.0,30.0,0.578,0,0.0,22,0.733333333,8,0.266666667,858,243,185,430,0.283216783,1818,24,0,2,1744,48,24,0,2,2,48,1742,0,0,860,296,662,0.473047305,0.228188941,15.764596,11.85278557,0.156472417,0.0,0.013039368,11.37032896,0.312944834,0.156472417,0.0,0.013039368,0.013039368,0.312944834,11.35728959,0.0,0.0,12.08097452,0,60.6,0.144587834,0.124541182,0.12985241,0.100502653,0.17408719,0.136207869,0.151187773,0.370028302,0.858356941,0.641255605,0.471947195,0.589752215,32.77514755,0.0,3.865931156,28.9092164,435.6329101,0.0,24.96368296,16.64245531,441.0250656,108.1759595,634.35,0.02004554,0.159724408,12.67,52.71497719,0.005239868,163792,162998,49351,41460,6.6e-05,0.239300705,7.47e-05,0.316997703,2.68e-05,0.041342502,3.07e-05,0.0413777,2,2,20,14,12.0,4051.397497,622514.9882
489,10822,93891,33.781175,-118.314694,Rolling Ranchos,inside,0.43,80.0,26.666666666666668,21.0,1010.04,2022-02-12 21:40:23,PMS5003+PMS5003+BME280,False,False,False,1,False,1.8,2.81,3.17,4.06,3.07,5.22,060376701003,52510,52511,60376701003.0,6,37,670100,3,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,171.0137093,0.0,171.0137093,171.0137093,1898,763.0,763.0,0.486,86,0.112712975,295,0.386631717,382,0.500655308,1145,243,377,525,0.212227074,407,20,9,50,288,40,20,9,50,99,40,13,176,0,96,159,152,0.235872236,4.461630609,11.09852542,2.379926157,0.116949688,0.05262736,0.292374221,1.684075512,0.233899377,0.116949688,0.05262736,0.292374221,0.578900957,0.233899377,0.076017297,1.029157257,0.0,6.841556766,0,0.533420708,0.59814304,0.59814304,0.788492512,0.737859445,0.547502504,0.589421461,0.639567333,0.777534483,0.353145336,0.524484536,2.813267813,0.163120218,30.35786757,3.614752,3.1613496,23.58176597,180.937073,7.484780052,7.484780052,14.9695601,157.1803811,56.13585039,588.75,0.0,0.0,1.0,3.742390026,0.00052687,227821,210676,89348,84862,9.18e-05,0.332847306,9.65e-05,0.409721641,4.85e-05,0.074848937,6.29e-05,0.084693545,12,17,19,15,16.16666667,4818.407384,692080.3778
490,10858,80807,34.162038,-118.169776,Rose Bowl Command Post,outside,0.86,89.0,31.666666666666668,6.0,987.11,2022-02-12 21:39:29,PMS5003+PMS5003+BME280,False,False,False,1,False,0.51,0.54,0.69,1.97,2.49,7.91,060374617001,41420,41421,60374617001.0,6,37,461700,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,285.3471264,4.0087033,281.3384231,141.8598,710,265.0,265.0,0.627,0,0.0,39,0.147169811,226,0.852830189,321,70,62,189,0.218068536,376,11,2,0,128,235,11,2,0,10,235,96,22,0,126,122,128,0.335106383,1.868041545,5.004941499,2.65050423,0.077541347,0.014098427,0.0,0.902299312,1.656565144,0.077541347,0.014098427,0.0,0.070492134,1.656565144,0.676724484,0.155082694,0.0,4.518545775,0,1.418867925,0.571130556,0.491945084,0.578228687,0.498233157,0.709880364,0.566146145,0.630280738,0.450925671,0.692449355,0.921090387,0.853723404,0.863918714,17.38259934,0.0,2.191349349,15.19124999,71.30714596,0.0,11.37420181,4.549680722,75.06973192,9.099361444,620.94,0.0,0.0,1.0,2.274840361,0.001408451,308541,268270,62084,45245,0.000124349,0.450779518,0.000122904,0.521730167,3.37e-05,0.052009238,3.35e-05,0.045155186,16,8,12,15,13.0,5127.81666,1154782.788
