name,pm_2.5,temp_f,model,hidden,flagged,downgraded,age,is_owner,1week_avg,fips_id,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,Pct_AO0,Pct_AO1,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area,Low_transit_flag_dist,Low_transit_flag_freq,Pct_Water,Pct_Land,Pct_Unpr,Log_Acres,log_TotPop,Pct_HH_occupied,log_D2A_JPHH,log_D2A_WRKEMP,Pct_Workers,pct_E5_Ret,pct_E5_Off,pct_E5_Ind,pct_E5_Svc,pct_E5_Ent,pct_E8_Ret,pct_E8_off,pct_E8_Ind,pct_E8_Svc,pct_E8_Ent,pct_E8_Ed,pct_E8_Hlth,pct_E8_Pub,log_D3AAO,log_D3AMM,log_D3APO,log_D3B,log_D3BAO,log_D3BMM3,log_D3BMM4,log_D3BPO3,log_D3BPO4,log_D4A,log_D4C,log_D4D,log_D4E,log_D5AE,log_D5BR,log_D5BE,log_D5CR,pow_D5CRI,pow_D5CE,pow_D5CEI,pow_D5DR,pow_D5DRI,pow_D5DE,pow_D5DEI,pow_D2A_Ranked,log_1week_avg
CCA Calaveras and El Molino,0.1,89.0,PMS5003+PMS5003+BME280,False,False,False,1,False,7.33,60374611001,6,37,461100,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,96.4794537,0.0,96.4794537,96.4794537,943,485.0,426.0,0.56,0.093896714,0.462441315,0.443661972,442,95,106,241,0.214932127,336,12,42,15,225,42,12,42,15,52,42,87,86,0,101,120,115,0.300595238,5.026977055,9.774101779,3.482606784,0.124378814,0.435325848,0.155473517,2.332102757,0.435325848,0.124378814,0.435325848,0.155473517,0.538974859,0.435325848,0.9017464,0.891381498,0.0,8.509583839,0.788732394,0.650040014,0.650040014,0.907080927,0.848832702,0.640416301,0.6189424,0.680949963,0.612193095,0.525410477,0.863753213,1.31547619,0.729441438,22.39464672,0.0,4.50321109,17.89143563,163.6891524,0.0,92.86951425,13.26707346,92.86951425,26.53414693,268.22,0.0,0.0,11.33,75.15797117,0.012014846,213153,189114,416931,296272,8.59e-05,0.311417305,8.66e-05,0.367787971,0.000226348,0.349272981,0.000219496,0.295683885,14,20,18,18,17.66666667,2544.457582,390446.4706,False,False,0.0,1.0,1.0,4.579641624514793,6.8501261661455,0.8783505154639175,0.5815072092125514,0.8396153640095319,0.4687168610816543,0.03571428571428571,0.125,0.044642857142857144,0.6696428571428571,0.125,0.03571428571428571,0.125,0.044642857142857144,0.15476190476190477,0.125,0.25892857142857145,0.25595238095238093,0.0,3.1525072235416287,0.0,1.7053317564187982,2.938708678096224,5.104059772233733,0.0,4.541905671625806,2.6579543270645396,4.541905671625806,3.3154269409379826,2.512035317176253,4.332809751078914,0.01194324071814529,12.150110574610103,12.94067841793929,12.599036605548674,8.589631080626632e-05,0.8898857947890918,0.39242059253525907,0.9048149174864603,0.4319939514973874,0.9001533437733733,0.4306680570429658,0.8852843066243701,1.3020054543174677,2.1198634561787513
CCA Caledonia and Orilla,0.07,98.0,PMS5003+PMS5003+BME280,False,False,False,1,False,8.27,60371861001,6,37,186100,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,66.0755284,0.0,66.0755284,66.0755284,1201,523.0,523.0,0.718,0.084130019,0.380497132,0.535372849,586,140,163,283,0.23890785,33,0,7,2,22,2,0,7,2,0,2,0,22,0,17,8,8,0.515151515,7.915184527,18.17616944,0.499428469,0.0,0.105939372,0.030268392,0.332952313,0.030268392,0.0,0.105939372,0.030268392,0.0,0.030268392,0.0,0.332952313,0.0,8.414612996,0.063097514,0.677364028,0.583449617,0.677364028,0.451576019,0.174542786,0.239414418,0.263507704,0.001921347,0.053484603,0.106623586,17.75757576,5.28e-08,24.75449538,0.0,4.858940138,19.89555524,151.7875111,0.0,48.42942732,19.37177093,77.48708371,48.42942732,260.18,0.0,0.0,2.0,19.37177093,0.001665279,420394,350375,122181,84314,0.000169428,0.614197157,0.000160519,0.681407565,6.63e-05,0.10235392,6.25e-05,0.084146632,2,7,18,18,13.5,2397.857389,267403.3877,False,False,0.0,1.0,1.0,4.205819274029447,7.091742115095153,1.0,0.06118682986551559,2.9315977113473566,0.48792672772689427,0.0,0.21212121212121213,0.06060606060606061,0.6666666666666666,0.06060606060606061,0.0,0.21212121212121213,0.06060606060606061,0.0,0.06060606060606061,0.0,0.6666666666666666,0.0,3.248609189736881,0.0,1.7679687234085621,3.039536468411148,5.029048139753301,0.0,3.900545941575039,3.014150164604143,4.362934072524267,3.900545941575039,1.0986122886681098,3.014150164604143,0.0016638939603644965,12.766762142547925,11.713267015360993,11.342315064104286,0.00016941364869739345,0.9524249859629473,0.4174001920479589,0.9623669393891096,0.3820774026827501,0.796178504204073,0.3798288964661869,0.7807350445081728,1.0717734625362931,2.2267833795777636
CCA Carl and Ralston,0.59,89.0,PMS5003+PMS5003+BME280,False,False,False,1,False,8.62,60371047013,6,37,104701,3,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,34.9270908,0.0,34.9270908,34.9270908,854,168.0,155.0,0.505,0.090322581,0.316129032,0.593548387,327,70,159,98,0.214067278,75,33,19,9,14,0,33,19,9,1,0,0,13,0,20,36,19,0.266666667,4.810019849,24.45093423,2.14733029,0.944825327,0.54399034,0.257679635,0.400834987,0.0,0.944825327,0.54399034,0.257679635,0.028631071,0.0,0.0,0.372203917,0.0,6.957350138,0.483870968,0.921023194,0.793326199,0.823170663,0.637114363,0.650987291,0.586800203,0.633978763,0.683473905,0.16146394,0.373134328,4.36,0.034735259,38.25335882,0.0,0.0,38.25335882,445.9850404,0.0,0.0,0.0,311.5060473,238.2105068,256.15,0.0,0.0,12.67,232.1636247,0.014836066,269663,257382,494324,342479,0.00010868,0.39397862,0.000117916,0.500555239,0.000268363,0.414106932,0.000253729,0.341799161,15,13,20,18,17.33333333,1522.833692,141348.6323,False,False,0.0,1.0,1.0,3.5814916292973393,6.75110146893676,0.9226190476190477,0.39465419217786185,1.6789639750827108,0.382903981264637,0.44,0.25333333333333335,0.12,0.18666666666666668,0.0,0.44,0.25333333333333335,0.12,0.013333333333333334,0.0,0.0,0.17333333333333334,0.0,3.6700370155989304,0.0,0.0,3.6700370155989304,6.102525127386881,0.0,0.0,0.0,5.744623820349221,5.477343945860977,2.6152036507358583,5.451740459033523,0.014727088119341966,12.458320526897047,13.11094847458903,12.743968540818829,0.0001086740947566507,0.911060600105326,0.4047224298888416,0.9331365510581183,0.4394123549591425,0.9156115238493173,0.43695529933692434,0.898208373089022,1.31101942303975,2.263844264677615
CCA Carnes and Seeley,0.21,98.0,PMS5003+PMS5003+BME280,False,False,False,1,False,0.86,60650452154,6,65,45215,4,348.0,"Los Angeles-Long Beach, CA",40140.0,"Riverside-San Bernardino-Ontario, CA",4518699,1439654,1749931,283.1775884,0.0,283.1775884,278.57915,2308,1219.0,839.0,0.578,0.145411204,0.191895113,0.662693683,993,210,331,452,0.211480363,111,1,2,39,65,4,1,2,39,29,4,24,12,0,29,53,29,0.261261261,4.375776148,8.284898565,0.398450494,0.003589644,0.007179288,0.13999612,0.233326866,0.014358576,0.003589644,0.007179288,0.13999612,0.104099679,0.014358576,0.086151458,0.043075729,0.0,4.774226643,0.132300358,0.568786253,0.568786253,0.783364992,0.733061188,0.260942305,0.332160175,0.346933484,0.048564704,0.09177346,0.201086957,8.945945946,0.000354095,23.07575315,2.218233549,2.096789686,18.76072992,93.4559834,4.520131721,4.520131721,2.26006586,115.2633589,11.3003293,965.61,0.0,0.0,0.67,1.514244127,0.000290295,20835,22465,6612,7785,0.000161713,0.135242151,0.000165269,0.157012259,0.000176854,0.010834371,0.000228395,0.023002124,4,17,14,13,12.5,4502.440466,1146003.467,False,False,0.0,1.0,0.9837612911883956,5.649599354003184,7.744569809354496,0.6882690730106645,0.12425127850843298,2.2971650255301412,0.4302426343154246,0.009009009009009009,0.018018018018018018,0.35135135135135137,0.5855855855855856,0.036036036036036036,0.009009009009009009,0.018018018018018018,0.35135135135135137,0.26126126126126126,0.036036036036036036,0.21621621621621623,0.10810810810810811,0.0,3.1812052406839677,1.1688326217601865,1.1303659897410097,2.9836966309087387,4.54813394186159,1.7084017225042991,1.7084017225042991,1.1817473976285373,4.755857953134029,2.5096260343777224,0.5128236264286639,0.9219722124542716,0.0002902528725592139,10.019758334201514,8.796792687674662,8.960082528170402,0.00016169992586230185,0.8186743939030301,0.4186191966478345,0.8309853286073989,0.4214649744205863,0.6360340560490889,0.4323830485369638,0.685767334069507,1.148698354997035,0.6205764877251099
CCA Centralia and Conquista,0.31,103.0,PMS5003+PMS5003+BME280,False,False,False,0,False,16.15,60375711021,6,37,571102,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,50.3310577,0.0,50.3310577,50.3310577,765,269.0,253.0,0.647,0.0,0.09486166,0.90513834,413,86,110,217,0.208232446,28,0,0,0,28,0,0,0,0,2,0,0,26,0,11,12,5,0.392857143,5.344612498,15.19936268,0.556316542,0.0,0.0,0.0,0.556316542,0.0,0.0,0.0,0.0,0.039736896,0.0,0.0,0.516579647,0.0,5.90092904,0.110671937,0.0,0.0,0.371232327,0.123744109,0.46786649,0.306103829,0.340780113,0.11011597,0.070617907,0.126984127,14.75,1.07e-06,21.96023042,0.0,6.283272447,15.67695797,55.11030618,0.0,0.0,12.71580669,25.43161337,25.43161337,2000.0,0.0,0.0,0.0,0.0,0.0,360371,350271,0,0,0.000145238,0.526503336,0.000160472,0.681205306,0.0,0.0,0.0,0.0,9,2,10,1,5.5,2261.182755,203686.1162,True,True,0.0,1.0,1.0,3.9382959822434125,6.641182169740591,0.9405204460966543,0.10496518082330739,2.7568403652716422,0.5398692810457516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.9285714285714286,0.0,3.1337636071152937,0.0,1.9855802731589132,2.8140280043988137,4.027319506529315,0.0,0.0,2.6185489407422424,3.2745607698859454,3.2745607698859454,0.0,0.0,0.0,12.76646527450359,0.0,0.0,0.0001452274539827873,0.937864533365582,0.41738796895016345,0.9623383700880039,0.0,0.0,0.0,0.0,1.2457309396155174,2.8419981736119486
CCA Clematis and Shadeway,0.27,92.0,PMS5003+PMS5003+BME280,False,False,False,1,False,16.27,60375710001,6,37,571000,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,126.7578522,0.0,126.7578522,101.33645,891,387.0,387.0,0.595,0.025839793,0.356589147,0.617571059,493,102,117,274,0.206896552,84,6,1,2,75,0,6,1,2,12,0,47,16,0,31,30,23,0.369047619,3.818961489,8.792492731,0.828921874,0.059208705,0.009868118,0.019736235,0.740108816,0.0,0.059208705,0.009868118,0.019736235,0.118417411,0.0,0.463801525,0.157889881,0.0,4.647883363,0.217054264,0.31121123,0.268062763,0.697070361,0.600633581,0.339134562,0.413846853,0.457885099,0.483029007,0.172307692,0.291161179,5.869047619,0.007680677,22.95937262,0.0,2.5900293,20.36934332,106.0743754,0.0,10.09799376,0.0,126.2249219,15.14699063,2000.0,0.0,0.0,0.0,0.0,0.0,356282,345317,0,0,0.00014359,0.520529292,0.000158202,0.671570792,0.0,0.0,0.0,0.0,6,12,15,1,8.333333333,4206.471378,512981.3886,True,True,0.0,1.0,0.7994490932215401,4.850136692556931,6.79346613258001,1.0,0.19643340134332385,1.9270254676578535,0.55331088664422,0.07142857142857142,0.011904761904761904,0.023809523809523808,0.8928571428571429,0.0,0.07142857142857142,0.011904761904761904,0.023809523809523808,0.14285714285714285,0.0,0.5595238095238095,0.19047619047619047,0.0,3.1763595884303055,0.0,1.2781603640267707,3.0619573397994797,4.6735236901900015,0.0,2.4067643496400803,0.0,4.845956558601649,2.7817336936057626,0.0,0.0,0.0,12.752221010603277,0.0,0.0,0.00014357969194269416,0.9367948992440044,0.4167937490865483,0.9609685619010052,0.0,0.0,0.0,0.0,1.1962311988513155,2.848970892158587
CCA Columbus and Riverdale,0.27,95.0,PMS5003+PMS5003+BME280,False,False,False,0,False,12.17,60373023021,6,37,302302,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,29.4365288,0.0,29.4365288,29.4365288,1850,518.0,518.0,0.59,0.148648649,0.378378378,0.472972973,701,170,248,283,0.242510699,250,0,2,0,248,0,0,2,0,0,0,75,173,0,126,84,40,0.504,17.59718354,62.84708406,8.492849198,0.0,0.067942794,0.0,8.424906404,0.0,0.0,0.067942794,0.0,0.0,0.0,2.547854759,5.877051645,0.0,26.09003274,0.482625483,0.067221545,0.028950744,0.595834882,0.314791981,0.58813154,0.382670082,0.426020002,0.771496667,0.238095238,0.525762355,2.804,0.164639013,19.93125497,0.0,0.515665147,19.41558982,108.7519531,0.0,43.48338789,0.0,86.96677578,21.74169395,273.59,0.0,0.0,24.0,521.8006547,0.012972973,422871,342059,357956,197123,0.000170426,0.617816063,0.000156709,0.665234649,0.000194331,0.299868226,0.00014604,0.196731701,13,4,15,18,13.83333333,1377.734431,119128.7634,False,False,0.0,1.0,1.0,3.4156434923255237,7.523481312573497,1.0,0.39381449114079325,1.3360531446831438,0.37891891891891893,0.0,0.008,0.0,0.992,0.0,0.0,0.008,0.0,0.0,0.0,0.3,0.692,0.0,3.0412434950043625,0.0,0.41585438353515847,3.0162988158555346,4.698222847696708,0.0,3.795115813633526,0.0,4.476959195234488,3.124199977632425,3.2188758248682006,6.259200234044616,0.012889544752677892,12.742741439253683,12.788168146437002,12.1915882513292,0.00017041147913906008,0.9529846811024575,0.4163987277646142,0.9600580337805938,0.425455564907532,0.8865292006552242,0.41347302595953583,0.8499383681067487,1.2923922207808318,2.5779415157551897
CCA Coyote Canyon and Duncan Canyon,0.03,99.0,PMS5003+PMS5003+BME280,False,False,False,0,False,0.9,60710091172,6,71,9117,2,348.0,"Los Angeles-Long Beach, CA",40140.0,"Riverside-San Bernardino-Ontario, CA",4518699,1439654,1749931,118174.5068,341.9107874,117832.596,77487.67813,758,351.0,306.0,0.624,0.111111111,0.163398693,0.725490196,323,81,126,116,0.250773994,690,4,54,613,19,0,4,12,613,6,0,4,9,42,35,120,535,0.050724638,0.004529752,0.0097822,0.008904642,5.16e-05,0.000696885,0.007910935,0.0002452,0.0,5.16e-05,0.000154863,0.007910935,7.74e-05,0.0,5.16e-05,0.000116147,0.000542022,0.013434394,2.254901961,0.312547168,0.269213477,0.258768341,0.242151526,0.56978339,0.583209099,0.409985329,0.532578905,0.953038674,0.637709773,0.468115942,0.587497048,4.071570693,0.128727697,0.083538368,3.859304628,6.747889014,0.391063267,0.200963068,0.086902948,5.941989091,2.563636975,2000.0,0.0,0.0,3.0,0.016294303,0.003957784,1847,2265,0,0,1.43e-05,0.011989069,1.67e-05,0.015830526,0.0,0.0,0.0,0.0,12,3,4,1,4.166666667,132285.1686,478245694.3,True,False,0.002893270271723275,0.9971067296216548,0.6557055343682636,11.67992614420735,6.63200177739563,0.8717948717948718,1.1801621556984825,0.383979906637635,0.4261213720316623,0.005797101449275362,0.0782608695652174,0.8884057971014493,0.02753623188405797,0.0,0.005797101449275362,0.017391304347826087,0.8884057971014493,0.008695652173913044,0.0,0.005797101449275362,0.013043478260869565,0.06086956521739131,1.6236505710052236,0.12109106652837535,0.0802319525348288,1.5808953470169524,2.047420420971322,0.3300683950126601,0.1831237915842242,0.08333231988436555,1.9375883459892096,1.270781645554154,1.3862943611198906,0.01616297551761274,0.00394997257673862,7.725771441587952,0.0,0.0,1.4299897755974725e-05,0.6425080095275333,0.3328676938047714,0.6606166792151608,0.0,0.0,0.0,0.0,1.2820888539868154,0.6418538861723948
CCA Crownridge and Royal Woods,0.13,87.0,PMS5003+PMS5003+BME280,False,False,False,1,False,5.32,60371415001,6,37,141500,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,823.2198275,0.0,823.2198275,823.2198275,2977,1122.0,1077.0,0.541,0.006499536,0.171773445,0.821727019,1345,279,259,807,0.207434944,584,3,48,27,476,30,3,48,27,109,30,316,51,0,100,110,374,0.171232877,1.362940933,3.61628802,0.709409541,0.003644227,0.058307634,0.032798044,0.578217366,0.036442271,0.003644227,0.058307634,0.032798044,0.132406918,0.036442271,0.383858587,0.061951861,0.0,2.072350474,0.542246982,0.431047146,0.431047146,0.712057724,0.666332919,0.498027652,0.500792196,0.549932149,0.760609034,0.327997753,0.605495075,2.303082192,0.271693091,15.52720362,2.321926971,2.311625391,10.89365126,40.70417024,1.554870227,10.88409159,1.554870227,44.31380147,2.33230534,2000.0,0.0,0.0,5.33,4.143729155,0.001790393,304407,251558,0,0,0.000122683,0.44473973,0.000115248,0.489228753,0.0,0.0,0.0,0.0,10,14,9,1,7.333333333,9682.346548,3331526.288,True,False,0.0,1.0,1.0,6.714437275276365,7.999007213243955,0.9598930481283422,0.4332404322245162,1.1948560301438578,0.4517971111857575,0.005136986301369863,0.0821917808219178,0.046232876712328765,0.815068493150685,0.05136986301369863,0.005136986301369863,0.0821917808219178,0.046232876712328765,0.18664383561643835,0.05136986301369863,0.541095890410959,0.08732876712328767,0.0,2.805007727528125,1.200545027505755,1.197439123543856,2.476004750188661,3.7306011295599095,0.9380014305848997,2.4752006645716724,0.9380014305848997,3.813611654298974,1.2036643587614932,1.8453002361560848,1.6377783329441444,0.0017887921569267847,12.435432833454755,0.0,0.0,0.00012267547505620432,0.9221691573309381,0.4037972340286049,0.9310032506579302,0.0,0.0,0.0,0.0,1.2589254117941673,1.843719208158766
CCA Crystal and Gatewood,0.0,99.0,PMS5003+PMS5003+BME280,False,False,False,17,False,11.7,60371972002,6,37,197200,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,48.1830174,0.0,48.1830174,48.1830174,1423,518.0,509.0,0.654,0.15913556,0.314341847,0.526522593,600,155,248,197,0.258333333,42,0,0,0,34,8,0,0,0,1,8,0,33,0,24,15,3,0.571428571,10.75067582,29.5332272,0.871676418,0.0,0.0,0.0,0.705642814,0.166033603,0.0,0.0,0.0,0.0207542,0.166033603,0.0,0.684888614,0.0,11.62235224,0.082514735,0.702466551,0.302535876,0.540982092,0.28581211,0.279048701,0.341344697,0.380013164,0.0495384,0.057337884,0.130841121,14.28571429,1.7e-06,23.77583235,0.0,0.0,23.77583235,106.2880715,0.0,0.0,0.0,79.69612962,53.13075308,437.21,0.0,0.0,8.33,110.6447933,0.00585383,568634,452945,273989,88391,0.000229172,0.830776333,0.00020751,0.880885193,0.000148746,0.22952708,6.55e-05,0.088215539,4,3,15,16,11.5,1782.28138,194992.9931,False,False,0.0,1.0,1.0,3.895548389114982,7.261225091971921,0.9826254826254827,0.0792867928111032,2.7269186856869667,0.42164441321152496,0.0,0.0,0.0,0.8095238095238095,0.19047619047619047,0.0,0.0,0.0,0.023809523809523808,0.19047619047619047,0.0,0.7857142857142857,0.0,3.209868676019012,0.0,0.0,3.209868676019012,4.675517473838959,0.0,0.0,0.0,4.390690614026648,3.991402473145141,2.2332350148592526,4.715322343074266,0.005836762910004254,13.023528192061642,12.520846888353834,11.389536746793011,0.0002291457441085415,0.9816313313529087,0.42825644054709067,0.9873972901457054,0.4142328430357241,0.8631442727076736,0.3816138515207555,0.7844305682126312,1.148698354997035,2.5416019934645457
CCA Dale and Highland,0.93,95.0,PMS5003+PMS5003+BME280,False,False,False,1,False,11.06,60373017012,6,37,301701,2,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,111.5503298,0.0526323,111.4976975,108.4725,1377,497.0,476.0,0.682,0.027310924,0.329831933,0.642857143,814,259,226,329,0.318181818,1015,37,1,640,318,19,37,1,640,74,19,0,244,0,193,485,337,0.190147783,4.581806449,12.69446173,9.357210353,0.341100279,0.009218926,5.900112932,2.931618613,0.175159603,0.341100279,0.009218926,5.900112932,0.682200558,0.175159603,0.0,2.249418055,0.0,13.9390168,2.132352941,0.532121812,0.532121812,0.572839111,0.493589207,0.674928113,0.646671674,0.603500757,0.554304716,0.848662207,0.890103882,0.801970443,0.820345606,28.11423568,0.0,5.960616287,22.15361939,168.4239264,0.0,40.18020193,11.48005769,109.0605481,57.40028847,332.6,0.0,0.0,10.0,57.40028847,0.007262164,438546,354871,293201,159355,0.000176744,0.640717294,0.000162579,0.690151363,0.000159176,0.245621428,0.00011806,0.159038672,15,8,18,17,15.5,3139.471231,451436.8961,False,False,0.0004718255884528994,0.9995281744115471,0.9724085997278692,4.723400497601669,7.228388451573604,0.9577464788732394,1.1417844604769805,0.5888807567208828,0.5911401597676107,0.03645320197044335,0.0009852216748768472,0.6305418719211823,0.3133004926108374,0.0187192118226601,0.03645320197044335,0.0009852216748768472,0.6305418719211823,0.0729064039408867,0.0187192118226601,0.0,0.24039408866995074,0.0,3.3712272531842387,0.0,1.940268017409034,3.142151113452004,5.132404014274934,0.0,3.7179576051815983,2.5241319855267514,4.7010306516301155,4.067320829376777,2.3978952727983707,4.067320829376777,0.007235921462168091,12.779512440058665,12.58861707025377,11.978895972101798,0.00017672838261939045,0.9564596310681923,0.417932788667127,0.9635947718706293,0.4170496477287668,0.869013704082457,0.4047718277883865,0.832051626818969,1.31101942303975,2.4898941912990393
CCA Donati and Villa Ridge,1.49,81.0,PMS5003+PMS5003+BME280,False,False,False,1,False,1.39,60590524201,6,59,52420,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,6717.367539,35.2456027,6682.121937,2883.7934,6088,2175.0,2081.0,0.693,0.0,0.204228736,0.795771264,1508,217,323,968,0.143899204,770,46,43,28,469,184,46,43,28,122,184,256,91,0,230,273,267,0.298701299,0.754214917,2.111108237,0.267009419,0.015951212,0.014910916,0.009709433,0.16263301,0.063804848,0.015951212,0.014910916,0.009709433,0.042305388,0.063804848,0.088771963,0.031555659,0.0,1.021224336,0.370014416,0.679747667,0.679747667,0.874880208,0.818699753,0.490473463,0.625848429,0.691805304,0.96849577,0.224555264,0.676031607,1.958441558,0.383490067,6.700518673,2.892117388,0.560121056,3.24828023,19.13155151,2.681782848,1.245113465,0.86200163,22.41204237,2.490226931,2000.0,0.0,0.0,2.0,0.191555918,0.000328515,162020,127723,0,0,6.53e-05,0.236711807,5.85e-05,0.248395058,0.0,0.0,0.0,0.0,10,19,6,1,7.166666667,27896.72623,27184822.41,True,False,0.005246936764345477,0.994753063339862,0.4293040961741546,8.81260047826191,8.714239143608575,0.9567816091954023,0.3148212624124083,1.0846626290101442,0.24770039421813403,0.05974025974025974,0.05584415584415584,0.03636363636363636,0.6090909090909091,0.23896103896103896,0.05974025974025974,0.05584415584415584,0.03636363636363636,0.15844155844155844,0.23896103896103896,0.33246753246753247,0.11818181818181818,0.0,2.0412876867209166,1.358953325225543,0.4447634182507214,1.4465142492780014,3.0022883111972605,1.3033971044285668,0.8087560611197266,0.6216520542572849,3.153250521183018,1.2499667573095876,1.0986122886681098,0.1752599472149929,0.0003284610507624866,11.757626964847542,0.0,0.0,6.529786804781048e-05,0.8658087929140488,0.37732500511803585,0.8699900689096108,0.0,0.0,0.0,0.0,1.2589254117941673,0.8712933659434193
Orchard Hill APT,0.0,112.0,PMS5003+PMS5003+BME280,False,False,False,0,False,4.41,60590524201,6,59,52420,1,348.0,"Los Angeles-Long Beach, CA",31080.0,"Los Angeles-Long Beach-Anaheim, CA",13262234,6249699,5825012,6717.367539,35.2456027,6682.121937,2883.7934,6088,2175.0,2081.0,0.693,0.0,0.204228736,0.795771264,1508,217,323,968,0.143899204,770,46,43,28,469,184,46,43,28,122,184,256,91,0,230,273,267,0.298701299,0.754214917,2.111108237,0.267009419,0.015951212,0.014910916,0.009709433,0.16263301,0.063804848,0.015951212,0.014910916,0.009709433,0.042305388,0.063804848,0.088771963,0.031555659,0.0,1.021224336,0.370014416,0.679747667,0.679747667,0.874880208,0.818699753,0.490473463,0.625848429,0.691805304,0.96849577,0.224555264,0.676031607,1.958441558,0.383490067,6.700518673,2.892117388,0.560121056,3.24828023,19.13155151,2.681782848,1.245113465,0.86200163,22.41204237,2.490226931,2000.0,0.0,0.0,2.0,0.191555918,0.000328515,162020,127723,0,0,6.53e-05,0.236711807,5.85e-05,0.248395058,0.0,0.0,0.0,0.0,10,19,6,1,7.166666667,27896.72623,27184822.41,True,False,0.005246936764345477,0.994753063339862,0.4293040961741546,8.81260047826191,8.714239143608575,0.9567816091954023,0.3148212624124083,1.0846626290101442,0.24770039421813403,0.05974025974025974,0.05584415584415584,0.03636363636363636,0.6090909090909091,0.23896103896103896,0.05974025974025974,0.05584415584415584,0.03636363636363636,0.15844155844155844,0.23896103896103896,0.33246753246753247,0.11818181818181818,0.0,2.0412876867209166,1.358953325225543,0.4447634182507214,1.4465142492780014,3.0022883111972605,1.3033971044285668,0.8087560611197266,0.6216520542572849,3.153250521183018,1.2499667573095876,1.0986122886681098,0.1752599472149929,0.0003284610507624866,11.757626964847542,0.0,0.0,6.529786804781048e-05,0.8658087929140488,0.37732500511803585,0.8699900689096108,0.0,0.0,0.0,0.0,1.2589254117941673,1.6882490928583902
